station id, station name, valid,temp
_1895,LJUBLJANA - BEŽIGRAD,26/08/1996,18.5
_1895,LJUBLJANA - BEŽIGRAD,27/08/1996,19.2
_1895,LJUBLJANA - BEŽIGRAD,28/08/1996,17.5
_1895,LJUBLJANA - BEŽIGRAD,29/08/1996,17.7
_1895,LJUBLJANA - BEŽIGRAD,30/08/1996,18.3
_1895,LJUBLJANA - BEŽIGRAD,31/08/1996,18.1
_1895,LJUBLJANA - BEŽIGRAD,01/09/1996,16.6
_1895,LJUBLJANA - BEŽIGRAD,02/09/1996,15
_1895,LJUBLJANA - BEŽIGRAD,03/09/1996,15.6
_1895,LJUBLJANA - BEŽIGRAD,04/09/1996,16.3
_1895,LJUBLJANA - BEŽIGRAD,05/09/1996,12.1
_1895,LJUBLJANA - BEŽIGRAD,06/09/1996,13.3
_1895,LJUBLJANA - BEŽIGRAD,07/09/1996,13.9
_1895,LJUBLJANA - BEŽIGRAD,08/09/1996,15.8
_1895,LJUBLJANA - BEŽIGRAD,09/09/1996,13.2
_1895,LJUBLJANA - BEŽIGRAD,10/09/1996,12.7
_1895,LJUBLJANA - BEŽIGRAD,11/09/1996,14.1
_1895,LJUBLJANA - BEŽIGRAD,12/09/1996,13.9
_1895,LJUBLJANA - BEŽIGRAD,13/09/1996,9.2
_1895,LJUBLJANA - BEŽIGRAD,14/09/1996,11.7
_1895,LJUBLJANA - BEŽIGRAD,15/09/1996,13.3
_1895,LJUBLJANA - BEŽIGRAD,16/09/1996,12.6
_1895,LJUBLJANA - BEŽIGRAD,17/09/1996,10.3
_1895,LJUBLJANA - BEŽIGRAD,18/09/1996,10.8
_1895,LJUBLJANA - BEŽIGRAD,19/09/1996,11.2
_1895,LJUBLJANA - BEŽIGRAD,20/09/1996,11.6
_1895,LJUBLJANA - BEŽIGRAD,21/09/1996,12.7
_1895,LJUBLJANA - BEŽIGRAD,22/09/1996,14.6
_1895,LJUBLJANA - BEŽIGRAD,23/09/1996,14.2
_1895,LJUBLJANA - BEŽIGRAD,24/09/1996,13.7
_1895,LJUBLJANA - BEŽIGRAD,25/09/1996,10.5
_1895,LJUBLJANA - BEŽIGRAD,26/09/1996,12.2
_1895,LJUBLJANA - BEŽIGRAD,27/09/1996,12.2
_1895,LJUBLJANA - BEŽIGRAD,28/09/1996,14.1
_1895,LJUBLJANA - BEŽIGRAD,29/09/1996,13.9
_1895,LJUBLJANA - BEŽIGRAD,30/09/1996,15.9
_1895,LJUBLJANA - BEŽIGRAD,01/10/1996,16.2
_1895,LJUBLJANA - BEŽIGRAD,02/10/1996,11.2
_1895,LJUBLJANA - BEŽIGRAD,03/10/1996,10.6
_1895,LJUBLJANA - BEŽIGRAD,04/10/1996,10.1
_1895,LJUBLJANA - BEŽIGRAD,05/10/1996,10.7
_1895,LJUBLJANA - BEŽIGRAD,06/10/1996,11.5
_1895,LJUBLJANA - BEŽIGRAD,07/10/1996,13.8
_1895,LJUBLJANA - BEŽIGRAD,08/10/1996,13.6
_1895,LJUBLJANA - BEŽIGRAD,09/10/1996,13.5
_1895,LJUBLJANA - BEŽIGRAD,10/10/1996,12.8
_1895,LJUBLJANA - BEŽIGRAD,11/10/1996,12.9
_1895,LJUBLJANA - BEŽIGRAD,12/10/1996,11.1
_1895,LJUBLJANA - BEŽIGRAD,13/10/1996,10.8
_1895,LJUBLJANA - BEŽIGRAD,14/10/1996,9.8
_1895,LJUBLJANA - BEŽIGRAD,15/10/1996,13.4
_1895,LJUBLJANA - BEŽIGRAD,16/10/1996,14.8
_1895,LJUBLJANA - BEŽIGRAD,17/10/1996,13.6
_1895,LJUBLJANA - BEŽIGRAD,18/10/1996,10.8
_1895,LJUBLJANA - BEŽIGRAD,19/10/1996,11.3
_1895,LJUBLJANA - BEŽIGRAD,20/10/1996,12.4
_1895,LJUBLJANA - BEŽIGRAD,21/10/1996,10.3
_1895,LJUBLJANA - BEŽIGRAD,22/10/1996,8.7
_1895,LJUBLJANA - BEŽIGRAD,23/10/1996,10
_1895,LJUBLJANA - BEŽIGRAD,24/10/1996,8.2
_1895,LJUBLJANA - BEŽIGRAD,25/10/1996,6.6
_1895,LJUBLJANA - BEŽIGRAD,26/10/1996,6.3
_1895,LJUBLJANA - BEŽIGRAD,27/10/1996,8.3
_1895,LJUBLJANA - BEŽIGRAD,28/10/1996,10.2
_1895,LJUBLJANA - BEŽIGRAD,29/10/1996,12.3
_1895,LJUBLJANA - BEŽIGRAD,30/10/1996,9.5
_1895,LJUBLJANA - BEŽIGRAD,31/10/1996,6.5
_1895,LJUBLJANA - BEŽIGRAD,01/11/1996,7.6
_1895,LJUBLJANA - BEŽIGRAD,02/11/1996,8.3
_1895,LJUBLJANA - BEŽIGRAD,03/11/1996,9.3
_1895,LJUBLJANA - BEŽIGRAD,04/11/1996,11.7
_1895,LJUBLJANA - BEŽIGRAD,05/11/1996,11.5
_1895,LJUBLJANA - BEŽIGRAD,06/11/1996,12
_1895,LJUBLJANA - BEŽIGRAD,07/11/1996,12.2
_1895,LJUBLJANA - BEŽIGRAD,08/11/1996,10.2
_1895,LJUBLJANA - BEŽIGRAD,09/11/1996,7.1
_1895,LJUBLJANA - BEŽIGRAD,10/11/1996,5.5
_1895,LJUBLJANA - BEŽIGRAD,11/11/1996,11.9
_1895,LJUBLJANA - BEŽIGRAD,12/11/1996,15.8
_1895,LJUBLJANA - BEŽIGRAD,13/11/1996,15.9
_1895,LJUBLJANA - BEŽIGRAD,14/11/1996,14.1
_1895,LJUBLJANA - BEŽIGRAD,15/11/1996,9.7
_1895,LJUBLJANA - BEŽIGRAD,16/11/1996,10
_1895,LJUBLJANA - BEŽIGRAD,17/11/1996,12
_1895,LJUBLJANA - BEŽIGRAD,18/11/1996,10.7
_1895,LJUBLJANA - BEŽIGRAD,19/11/1996,8.4
_1895,LJUBLJANA - BEŽIGRAD,20/11/1996,7.2
_1895,LJUBLJANA - BEŽIGRAD,21/11/1996,5.6
_1895,LJUBLJANA - BEŽIGRAD,22/11/1996,2.1
_1895,LJUBLJANA - BEŽIGRAD,23/11/1996,1.2
_1895,LJUBLJANA - BEŽIGRAD,24/11/1996,1.1
_1895,LJUBLJANA - BEŽIGRAD,25/11/1996,0.4
_1895,LJUBLJANA - BEŽIGRAD,26/11/1996,1.3
_1895,LJUBLJANA - BEŽIGRAD,27/11/1996,1.8
_1895,LJUBLJANA - BEŽIGRAD,28/11/1996,1.1
_1895,LJUBLJANA - BEŽIGRAD,29/11/1996,-0.1
_1895,LJUBLJANA - BEŽIGRAD,30/11/1996,0.5
_1895,LJUBLJANA - BEŽIGRAD,01/12/1996,-1.4
_1895,LJUBLJANA - BEŽIGRAD,02/12/1996,-1.9
_1895,LJUBLJANA - BEŽIGRAD,03/12/1996,-2.5
_1895,LJUBLJANA - BEŽIGRAD,04/12/1996,-2.7
_1895,LJUBLJANA - BEŽIGRAD,05/12/1996,-2.9
_1895,LJUBLJANA - BEŽIGRAD,06/12/1996,-3.3
_1895,LJUBLJANA - BEŽIGRAD,07/12/1996,-3.3
_1895,LJUBLJANA - BEŽIGRAD,08/12/1996,-2.5
_1895,LJUBLJANA - BEŽIGRAD,09/12/1996,-2.1
_1895,LJUBLJANA - BEŽIGRAD,10/12/1996,-0.2
_1895,LJUBLJANA - BEŽIGRAD,11/12/1996,1.1
_1895,LJUBLJANA - BEŽIGRAD,12/12/1996,1.5
_1895,LJUBLJANA - BEŽIGRAD,13/12/1996,2.8
_1895,LJUBLJANA - BEŽIGRAD,14/12/1996,4.3
_1895,LJUBLJANA - BEŽIGRAD,15/12/1996,3.7
_1895,LJUBLJANA - BEŽIGRAD,16/12/1996,3.4
_1895,LJUBLJANA - BEŽIGRAD,17/12/1996,6
_1895,LJUBLJANA - BEŽIGRAD,18/12/1996,5.2
_1895,LJUBLJANA - BEŽIGRAD,19/12/1996,7
_1895,LJUBLJANA - BEŽIGRAD,20/12/1996,8.8
_1895,LJUBLJANA - BEŽIGRAD,21/12/1996,3.9
_1895,LJUBLJANA - BEŽIGRAD,22/12/1996,0.9
_1895,LJUBLJANA - BEŽIGRAD,23/12/1996,0.7
_1895,LJUBLJANA - BEŽIGRAD,24/12/1996,-0.9
_1895,LJUBLJANA - BEŽIGRAD,25/12/1996,-2.9
_1895,LJUBLJANA - BEŽIGRAD,26/12/1996,-5.5
_1895,LJUBLJANA - BEŽIGRAD,27/12/1996,-9.6
_1895,LJUBLJANA - BEŽIGRAD,28/12/1996,-10.1
_1895,LJUBLJANA - BEŽIGRAD,29/12/1996,-10.4
_1895,LJUBLJANA - BEŽIGRAD,30/12/1996,-10.1
_1895,LJUBLJANA - BEŽIGRAD,31/12/1996,-8.5
_1895,LJUBLJANA - BEŽIGRAD,01/01/1997,-7.7
_1895,LJUBLJANA - BEŽIGRAD,02/01/1997,-5.3
_1895,LJUBLJANA - BEŽIGRAD,03/01/1997,-3.8
_1895,LJUBLJANA - BEŽIGRAD,04/01/1997,-0.8
_1895,LJUBLJANA - BEŽIGRAD,05/01/1997,0.9
_1895,LJUBLJANA - BEŽIGRAD,06/01/1997,0.9
_1895,LJUBLJANA - BEŽIGRAD,07/01/1997,-0.3
_1895,LJUBLJANA - BEŽIGRAD,08/01/1997,-1
_1895,LJUBLJANA - BEŽIGRAD,09/01/1997,-1.1
_1895,LJUBLJANA - BEŽIGRAD,10/01/1997,-0.1
_1895,LJUBLJANA - BEŽIGRAD,11/01/1997,1
_1895,LJUBLJANA - BEŽIGRAD,12/01/1997,0.6
_1895,LJUBLJANA - BEŽIGRAD,13/01/1997,0.8
_1895,LJUBLJANA - BEŽIGRAD,14/01/1997,1.9
_1895,LJUBLJANA - BEŽIGRAD,15/01/1997,0.7
_1895,LJUBLJANA - BEŽIGRAD,16/01/1997,-1.2
_1895,LJUBLJANA - BEŽIGRAD,17/01/1997,-2.6
_1895,LJUBLJANA - BEŽIGRAD,18/01/1997,-3.2
_1895,LJUBLJANA - BEŽIGRAD,19/01/1997,-1
_1895,LJUBLJANA - BEŽIGRAD,20/01/1997,3.1
_1895,LJUBLJANA - BEŽIGRAD,21/01/1997,2
_1895,LJUBLJANA - BEŽIGRAD,22/01/1997,1.9
_1895,LJUBLJANA - BEŽIGRAD,23/01/1997,5.9
_1895,LJUBLJANA - BEŽIGRAD,24/01/1997,4
_1895,LJUBLJANA - BEŽIGRAD,25/01/1997,1.8
_1895,LJUBLJANA - BEŽIGRAD,26/01/1997,-0.1
_1895,LJUBLJANA - BEŽIGRAD,27/01/1997,-1.9
_1895,LJUBLJANA - BEŽIGRAD,28/01/1997,-2.9
_1895,LJUBLJANA - BEŽIGRAD,29/01/1997,-2.7
_1895,LJUBLJANA - BEŽIGRAD,30/01/1997,-0.8
_1895,LJUBLJANA - BEŽIGRAD,31/01/1997,-3.2
_1895,LJUBLJANA - BEŽIGRAD,01/02/1997,-2.5
_1895,LJUBLJANA - BEŽIGRAD,02/02/1997,-2.7
_1895,LJUBLJANA - BEŽIGRAD,03/02/1997,-3.5
_1895,LJUBLJANA - BEŽIGRAD,04/02/1997,0.1
_1895,LJUBLJANA - BEŽIGRAD,05/02/1997,3.9
_1895,LJUBLJANA - BEŽIGRAD,06/02/1997,3.5
_1895,LJUBLJANA - BEŽIGRAD,07/02/1997,0.5
_1895,LJUBLJANA - BEŽIGRAD,08/02/1997,1.5
_1895,LJUBLJANA - BEŽIGRAD,09/02/1997,2.1
_1895,LJUBLJANA - BEŽIGRAD,10/02/1997,4.2
_1895,LJUBLJANA - BEŽIGRAD,11/02/1997,4.8
_1895,LJUBLJANA - BEŽIGRAD,12/02/1997,6.8
_1895,LJUBLJANA - BEŽIGRAD,13/02/1997,7.1
_1895,LJUBLJANA - BEŽIGRAD,14/02/1997,2.5
_1895,LJUBLJANA - BEŽIGRAD,15/02/1997,4.7
_1895,LJUBLJANA - BEŽIGRAD,16/02/1997,4.4
_1895,LJUBLJANA - BEŽIGRAD,17/02/1997,2.2
_1895,LJUBLJANA - BEŽIGRAD,18/02/1997,1.4
_1895,LJUBLJANA - BEŽIGRAD,19/02/1997,4.7
_1895,LJUBLJANA - BEŽIGRAD,20/02/1997,5.7
_1895,LJUBLJANA - BEŽIGRAD,21/02/1997,6.4
_1895,LJUBLJANA - BEŽIGRAD,22/02/1997,6.9
_1895,LJUBLJANA - BEŽIGRAD,23/02/1997,7.1
_1895,LJUBLJANA - BEŽIGRAD,24/02/1997,7.1
_1895,LJUBLJANA - BEŽIGRAD,25/02/1997,10.2
_1895,LJUBLJANA - BEŽIGRAD,26/02/1997,10.2
_1895,LJUBLJANA - BEŽIGRAD,27/02/1997,9
_1895,LJUBLJANA - BEŽIGRAD,28/02/1997,6.1
_1895,LJUBLJANA - BEŽIGRAD,01/03/1997,7.8
_1895,LJUBLJANA - BEŽIGRAD,02/03/1997,9.2
_1895,LJUBLJANA - BEŽIGRAD,03/03/1997,11.1
_1895,LJUBLJANA - BEŽIGRAD,04/03/1997,8.6
_1895,LJUBLJANA - BEŽIGRAD,05/03/1997,8.2
_1895,LJUBLJANA - BEŽIGRAD,06/03/1997,8.3
_1895,LJUBLJANA - BEŽIGRAD,07/03/1997,8.6
_1895,LJUBLJANA - BEŽIGRAD,08/03/1997,7.7
_1895,LJUBLJANA - BEŽIGRAD,09/03/1997,7.5
_1895,LJUBLJANA - BEŽIGRAD,10/03/1997,8.6
_1895,LJUBLJANA - BEŽIGRAD,11/03/1997,7.4
_1895,LJUBLJANA - BEŽIGRAD,12/03/1997,7.1
_1895,LJUBLJANA - BEŽIGRAD,13/03/1997,9.6
_1895,LJUBLJANA - BEŽIGRAD,14/03/1997,10.6
_1895,LJUBLJANA - BEŽIGRAD,15/03/1997,11.5
_1895,LJUBLJANA - BEŽIGRAD,16/03/1997,12.7
_1895,LJUBLJANA - BEŽIGRAD,17/03/1997,10.9
_1895,LJUBLJANA - BEŽIGRAD,18/03/1997,4
_1895,LJUBLJANA - BEŽIGRAD,19/03/1997,3.9
_1895,LJUBLJANA - BEŽIGRAD,20/03/1997,6.5
_1895,LJUBLJANA - BEŽIGRAD,21/03/1997,4.1
_1895,LJUBLJANA - BEŽIGRAD,22/03/1997,4.1
_1895,LJUBLJANA - BEŽIGRAD,23/03/1997,3.3
_1895,LJUBLJANA - BEŽIGRAD,24/03/1997,2.8
_1895,LJUBLJANA - BEŽIGRAD,25/03/1997,5.9
_1895,LJUBLJANA - BEŽIGRAD,26/03/1997,6.7
_1895,LJUBLJANA - BEŽIGRAD,27/03/1997,7.4
_1895,LJUBLJANA - BEŽIGRAD,28/03/1997,7.8
_1895,LJUBLJANA - BEŽIGRAD,29/03/1997,6.7
_1895,LJUBLJANA - BEŽIGRAD,30/03/1997,6.1
_1895,LJUBLJANA - BEŽIGRAD,31/03/1997,6.6
_1895,LJUBLJANA - BEŽIGRAD,01/04/1997,9.6
_1895,LJUBLJANA - BEŽIGRAD,02/04/1997,12.4
_1895,LJUBLJANA - BEŽIGRAD,03/04/1997,13.7
_1895,LJUBLJANA - BEŽIGRAD,04/04/1997,7.1
_1895,LJUBLJANA - BEŽIGRAD,05/04/1997,7.7
_1895,LJUBLJANA - BEŽIGRAD,06/04/1997,10.3
_1895,LJUBLJANA - BEŽIGRAD,07/04/1997,5.3
_1895,LJUBLJANA - BEŽIGRAD,08/04/1997,5.7
_1895,LJUBLJANA - BEŽIGRAD,09/04/1997,8.1
_1895,LJUBLJANA - BEŽIGRAD,10/04/1997,12.2
_1895,LJUBLJANA - BEŽIGRAD,11/04/1997,12
_1895,LJUBLJANA - BEŽIGRAD,12/04/1997,8.8
_1895,LJUBLJANA - BEŽIGRAD,13/04/1997,4.2
_1895,LJUBLJANA - BEŽIGRAD,14/04/1997,7.6
_1895,LJUBLJANA - BEŽIGRAD,15/04/1997,6.5
_1895,LJUBLJANA - BEŽIGRAD,16/04/1997,3.5
_1895,LJUBLJANA - BEŽIGRAD,17/04/1997,6.2
_1895,LJUBLJANA - BEŽIGRAD,18/04/1997,10.1
_1895,LJUBLJANA - BEŽIGRAD,19/04/1997,10.1
_1895,LJUBLJANA - BEŽIGRAD,20/04/1997,3.2
_1895,LJUBLJANA - BEŽIGRAD,21/04/1997,2.4
_1895,LJUBLJANA - BEŽIGRAD,22/04/1997,3
_1895,LJUBLJANA - BEŽIGRAD,23/04/1997,7.9
_1895,LJUBLJANA - BEŽIGRAD,24/04/1997,8.8
_1895,LJUBLJANA - BEŽIGRAD,25/04/1997,12
_1895,LJUBLJANA - BEŽIGRAD,26/04/1997,12.5
_1895,LJUBLJANA - BEŽIGRAD,27/04/1997,9.3
_1895,LJUBLJANA - BEŽIGRAD,28/04/1997,10.9
_1895,LJUBLJANA - BEŽIGRAD,29/04/1997,11
_1895,LJUBLJANA - BEŽIGRAD,30/04/1997,12.1
_1895,LJUBLJANA - BEŽIGRAD,01/05/1997,12.5
_1895,LJUBLJANA - BEŽIGRAD,02/05/1997,14.5
_1895,LJUBLJANA - BEŽIGRAD,03/05/1997,17.3
_1895,LJUBLJANA - BEŽIGRAD,04/05/1997,17.9
_1895,LJUBLJANA - BEŽIGRAD,05/05/1997,14.4
_1895,LJUBLJANA - BEŽIGRAD,06/05/1997,14.1
_1895,LJUBLJANA - BEŽIGRAD,07/05/1997,11.9
_1895,LJUBLJANA - BEŽIGRAD,08/05/1997,8.4
_1895,LJUBLJANA - BEŽIGRAD,09/05/1997,11.1
_1895,LJUBLJANA - BEŽIGRAD,10/05/1997,12.2
_1895,LJUBLJANA - BEŽIGRAD,11/05/1997,16.1
_1895,LJUBLJANA - BEŽIGRAD,12/05/1997,18.4
_1895,LJUBLJANA - BEŽIGRAD,13/05/1997,20.9
_1895,LJUBLJANA - BEŽIGRAD,14/05/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,15/05/1997,20.9
_1895,LJUBLJANA - BEŽIGRAD,16/05/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,17/05/1997,20.6
_1895,LJUBLJANA - BEŽIGRAD,18/05/1997,20.5
_1895,LJUBLJANA - BEŽIGRAD,19/05/1997,20.3
_1895,LJUBLJANA - BEŽIGRAD,20/05/1997,20.2
_1895,LJUBLJANA - BEŽIGRAD,21/05/1997,19.3
_1895,LJUBLJANA - BEŽIGRAD,22/05/1997,15.3
_1895,LJUBLJANA - BEŽIGRAD,23/05/1997,17.2
_1895,LJUBLJANA - BEŽIGRAD,24/05/1997,15.9
_1895,LJUBLJANA - BEŽIGRAD,25/05/1997,13.9
_1895,LJUBLJANA - BEŽIGRAD,26/05/1997,14.5
_1895,LJUBLJANA - BEŽIGRAD,27/05/1997,17.5
_1895,LJUBLJANA - BEŽIGRAD,28/05/1997,12.4
_1895,LJUBLJANA - BEŽIGRAD,29/05/1997,14.9
_1895,LJUBLJANA - BEŽIGRAD,30/05/1997,15.5
_1895,LJUBLJANA - BEŽIGRAD,31/05/1997,13.9
_1895,LJUBLJANA - BEŽIGRAD,01/06/1997,13.9
_1895,LJUBLJANA - BEŽIGRAD,02/06/1997,12.1
_1895,LJUBLJANA - BEŽIGRAD,03/06/1997,16.6
_1895,LJUBLJANA - BEŽIGRAD,04/06/1997,15.6
_1895,LJUBLJANA - BEŽIGRAD,05/06/1997,17
_1895,LJUBLJANA - BEŽIGRAD,06/06/1997,19.2
_1895,LJUBLJANA - BEŽIGRAD,07/06/1997,19.7
_1895,LJUBLJANA - BEŽIGRAD,08/06/1997,19.4
_1895,LJUBLJANA - BEŽIGRAD,09/06/1997,20.2
_1895,LJUBLJANA - BEŽIGRAD,10/06/1997,20.4
_1895,LJUBLJANA - BEŽIGRAD,11/06/1997,21.4
_1895,LJUBLJANA - BEŽIGRAD,12/06/1997,21.9
_1895,LJUBLJANA - BEŽIGRAD,13/06/1997,20.8
_1895,LJUBLJANA - BEŽIGRAD,14/06/1997,20.9
_1895,LJUBLJANA - BEŽIGRAD,15/06/1997,22.6
_1895,LJUBLJANA - BEŽIGRAD,16/06/1997,22.2
_1895,LJUBLJANA - BEŽIGRAD,17/06/1997,23.3
_1895,LJUBLJANA - BEŽIGRAD,18/06/1997,15.1
_1895,LJUBLJANA - BEŽIGRAD,19/06/1997,15
_1895,LJUBLJANA - BEŽIGRAD,20/06/1997,17.2
_1895,LJUBLJANA - BEŽIGRAD,21/06/1997,20.4
_1895,LJUBLJANA - BEŽIGRAD,22/06/1997,22.9
_1895,LJUBLJANA - BEŽIGRAD,23/06/1997,17
_1895,LJUBLJANA - BEŽIGRAD,24/06/1997,16.4
_1895,LJUBLJANA - BEŽIGRAD,25/06/1997,17.6
_1895,LJUBLJANA - BEŽIGRAD,26/06/1997,16.5
_1895,LJUBLJANA - BEŽIGRAD,27/06/1997,20.3
_1895,LJUBLJANA - BEŽIGRAD,28/06/1997,22
_1895,LJUBLJANA - BEŽIGRAD,29/06/1997,24
_1895,LJUBLJANA - BEŽIGRAD,30/06/1997,19.7
_1895,LJUBLJANA - BEŽIGRAD,01/07/1997,18.1
_1895,LJUBLJANA - BEŽIGRAD,02/07/1997,20.2
_1895,LJUBLJANA - BEŽIGRAD,03/07/1997,20
_1895,LJUBLJANA - BEŽIGRAD,04/07/1997,22.9
_1895,LJUBLJANA - BEŽIGRAD,05/07/1997,17.7
_1895,LJUBLJANA - BEŽIGRAD,06/07/1997,17.5
_1895,LJUBLJANA - BEŽIGRAD,07/07/1997,18
_1895,LJUBLJANA - BEŽIGRAD,08/07/1997,21.7
_1895,LJUBLJANA - BEŽIGRAD,09/07/1997,21.5
_1895,LJUBLJANA - BEŽIGRAD,10/07/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,11/07/1997,17.2
_1895,LJUBLJANA - BEŽIGRAD,12/07/1997,20.9
_1895,LJUBLJANA - BEŽIGRAD,13/07/1997,20.5
_1895,LJUBLJANA - BEŽIGRAD,14/07/1997,20.2
_1895,LJUBLJANA - BEŽIGRAD,15/07/1997,19.7
_1895,LJUBLJANA - BEŽIGRAD,16/07/1997,21
_1895,LJUBLJANA - BEŽIGRAD,17/07/1997,21
_1895,LJUBLJANA - BEŽIGRAD,18/07/1997,17.2
_1895,LJUBLJANA - BEŽIGRAD,19/07/1997,19.4
_1895,LJUBLJANA - BEŽIGRAD,20/07/1997,17.3
_1895,LJUBLJANA - BEŽIGRAD,21/07/1997,20.1
_1895,LJUBLJANA - BEŽIGRAD,22/07/1997,21.7
_1895,LJUBLJANA - BEŽIGRAD,23/07/1997,23.4
_1895,LJUBLJANA - BEŽIGRAD,24/07/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,25/07/1997,19.5
_1895,LJUBLJANA - BEŽIGRAD,26/07/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,27/07/1997,21.9
_1895,LJUBLJANA - BEŽIGRAD,28/07/1997,21.8
_1895,LJUBLJANA - BEŽIGRAD,29/07/1997,19.3
_1895,LJUBLJANA - BEŽIGRAD,30/07/1997,20.8
_1895,LJUBLJANA - BEŽIGRAD,31/07/1997,21.9
_1895,LJUBLJANA - BEŽIGRAD,01/08/1997,15.2
_1895,LJUBLJANA - BEŽIGRAD,02/08/1997,18.3
_1895,LJUBLJANA - BEŽIGRAD,03/08/1997,21.4
_1895,LJUBLJANA - BEŽIGRAD,04/08/1997,22.2
_1895,LJUBLJANA - BEŽIGRAD,05/08/1997,23.1
_1895,LJUBLJANA - BEŽIGRAD,06/08/1997,19.9
_1895,LJUBLJANA - BEŽIGRAD,07/08/1997,19.8
_1895,LJUBLJANA - BEŽIGRAD,08/08/1997,21.3
_1895,LJUBLJANA - BEŽIGRAD,09/08/1997,20.8
_1895,LJUBLJANA - BEŽIGRAD,10/08/1997,19.3
_1895,LJUBLJANA - BEŽIGRAD,11/08/1997,20.2
_1895,LJUBLJANA - BEŽIGRAD,12/08/1997,20.7
_1895,LJUBLJANA - BEŽIGRAD,13/08/1997,21.3
_1895,LJUBLJANA - BEŽIGRAD,14/08/1997,22.6
_1895,LJUBLJANA - BEŽIGRAD,15/08/1997,21.1
_1895,LJUBLJANA - BEŽIGRAD,16/08/1997,21.2
_1895,LJUBLJANA - BEŽIGRAD,17/08/1997,19.6
_1895,LJUBLJANA - BEŽIGRAD,18/08/1997,19.4
_1895,LJUBLJANA - BEŽIGRAD,19/08/1997,19.9
_1895,LJUBLJANA - BEŽIGRAD,20/08/1997,19.8
_1895,LJUBLJANA - BEŽIGRAD,21/08/1997,19.7
_1895,LJUBLJANA - BEŽIGRAD,22/08/1997,20.1
_1895,LJUBLJANA - BEŽIGRAD,23/08/1997,21.2
_1895,LJUBLJANA - BEŽIGRAD,24/08/1997,21.1
_1895,LJUBLJANA - BEŽIGRAD,25/08/1997,21.8
_1895,LJUBLJANA - BEŽIGRAD,26/08/1997,22.6
_1895,LJUBLJANA - BEŽIGRAD,27/08/1997,20.4
_1895,LJUBLJANA - BEŽIGRAD,28/08/1997,21.3
_1895,LJUBLJANA - BEŽIGRAD,29/08/1997,15.2
_1895,LJUBLJANA - BEŽIGRAD,30/08/1997,16.6
_1895,LJUBLJANA - BEŽIGRAD,31/08/1997,20.5
_1895,LJUBLJANA - BEŽIGRAD,01/09/1997,21.4
_1895,LJUBLJANA - BEŽIGRAD,02/09/1997,21.6
_1895,LJUBLJANA - BEŽIGRAD,03/09/1997,21.2
_1895,LJUBLJANA - BEŽIGRAD,04/09/1997,21.5
_1895,LJUBLJANA - BEŽIGRAD,05/09/1997,22
_1895,LJUBLJANA - BEŽIGRAD,06/09/1997,22.8
_1895,LJUBLJANA - BEŽIGRAD,07/09/1997,22.3
